"","event.id","visible","timestamp","gps.hdop","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","geometry"
"467",20940182977,"true","2015-05-20 11:20:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464145, -33.94577)
"468",20940182982,"true","2015-05-20 11:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464542, -33.9458)
"469",20940182987,"true","2015-05-20 12:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465462, -33.945828)
"470",20940182992,"true","2015-05-20 15:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466548, -33.9486)
"471",20940182997,"true","2015-05-20 18:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465423, -33.94946)
"472",20940183002,"true","2015-05-20 21:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466128, -33.949752)
"473",20940183007,"true","2015-05-21 00:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464992, -33.950072)
"474",20940183012,"true","2015-05-21 03:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464947, -33.949912)
"475",20940183016,"true","2015-05-21 06:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465218, -33.950118)
"476",20940183021,"true","2015-05-21 09:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462863, -33.94742)
"477",20940183026,"true","2015-05-21 12:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46331, -33.946077)
"478",20940183031,"true","2015-05-21 15:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464218, -33.945998)
"479",20940183036,"true","2015-05-21 18:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.45912, -33.944348)
"480",20940183042,"true","2015-05-21 21:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.456355, -33.941698)
"481",20940183048,"true","2015-05-22 00:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.455143, -33.941955)
"482",20940183054,"true","2015-05-22 03:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.456238, -33.941415)
"483",20940183060,"true","2015-05-22 06:00:00.000",1.7,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.45703, -33.943085)
"484",20940183065,"true","2015-05-22 09:00:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.457077, -33.945572)
"485",20940183071,"true","2015-05-22 12:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46381, -33.945785)
"486",20940183075,"true","2015-05-22 15:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466153, -33.945642)
"487",20940183081,"true","2015-05-22 18:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463395, -33.946447)
"488",20940183087,"true","2015-05-22 21:00:00.000",2.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460035, -33.944937)
"489",20940183093,"true","2015-05-23 00:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463823, -33.946527)
"490",20940183099,"true","2015-05-23 03:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463727, -33.948408)
"491",20940183105,"true","2015-05-23 06:00:00.000",1.7,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465353, -33.949245)
"492",20940183110,"true","2015-05-23 09:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464235, -33.945527)
"493",20940183115,"true","2015-05-23 12:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464172, -33.944915)
"494",20940183120,"true","2015-05-23 15:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466225, -33.949045)
"495",20940183126,"true","2015-05-23 18:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465085, -33.949715)
"496",20940183132,"true","2015-05-23 21:00:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465187, -33.94967)
"497",20940183138,"true","2015-05-24 00:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465063, -33.949888)
"498",20940183144,"true","2015-05-24 03:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465193, -33.950433)
"499",20940183150,"true","2015-05-24 06:00:00.000",1.7,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464688, -33.949853)
"500",20940183155,"true","2015-05-24 09:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464347, -33.946722)
"501",20940183161,"true","2015-05-24 12:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46493, -33.94565)
"502",20940183166,"true","2015-05-24 15:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465433, -33.949218)
"503",20940183171,"true","2015-05-24 18:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465775, -33.948912)
"504",20940183176,"true","2015-05-24 21:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46577, -33.949035)
"505",20940183181,"true","2015-05-25 00:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463972, -33.946217)
"506",20940183186,"true","2015-05-25 03:00:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46426, -33.94955)
"507",20940183191,"true","2015-05-25 06:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465395, -33.950737)
"508",20940183196,"true","2015-05-25 09:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463438, -33.945313)
"509",20940183201,"true","2015-05-25 12:00:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46099, -33.944573)
"510",20940183206,"true","2015-05-25 15:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.461578, -33.947053)
"511",20940183211,"true","2015-05-25 18:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465813, -33.946475)
"512",20940183216,"true","2015-05-25 21:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463967, -33.949432)
"513",20940183221,"true","2015-05-26 00:00:00.000",2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465652, -33.946347)
"514",20940183226,"true","2015-05-26 03:00:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464295, -33.947058)
"515",20940183231,"true","2015-05-26 06:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466142, -33.949935)
"516",20940183244,"true","2015-05-26 15:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.459325, -33.962752)
"517",20940183249,"true","2015-05-26 18:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.458677, -33.96402)
"518",20940183254,"true","2015-05-26 21:00:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460852, -33.964013)
"519",20940183259,"true","2015-05-27 00:00:00.000",2.7,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462898, -33.961598)
"520",20940183263,"true","2015-05-27 03:00:00.000",1.7,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463535, -33.962168)
"521",20940183272,"true","2015-05-27 09:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.461342, -33.963645)
"522",20940183282,"true","2015-05-27 15:00:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.45772, -33.966598)
"523",20940183288,"true","2015-05-27 18:00:00.000",2.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.459397, -33.953717)
"524",20940183294,"true","2015-05-27 21:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466325, -33.947002)
"525",20940183300,"true","2015-05-28 00:00:00.000",2.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463022, -33.947612)
"526",20940183306,"true","2015-05-28 03:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463348, -33.944407)
"527",20940183312,"true","2015-05-28 06:00:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463267, -33.944627)
"528",20940183318,"true","2015-05-28 09:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463092, -33.946085)
"529",20940183324,"true","2015-05-28 12:00:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46343, -33.945222)
"530",20940183329,"true","2015-05-28 15:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.467407, -33.947963)
"531",20940183334,"true","2015-05-28 18:00:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.461495, -33.943912)
"532",20940183339,"true","2015-05-28 21:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46198, -33.945193)
"533",20940183344,"true","2015-05-29 00:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464743, -33.94672)
"534",20940183349,"true","2015-05-29 00:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464675, -33.946727)
"535",20940183354,"true","2015-05-29 00:40:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464872, -33.94615)
"536",20940183359,"true","2015-05-29 01:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464953, -33.946178)
"537",20940183364,"true","2015-05-29 01:20:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464877, -33.946177)
"538",20940183369,"true","2015-05-29 01:40:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464875, -33.946187)
"539",20940183374,"true","2015-05-29 02:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464945, -33.946203)
"540",20940183379,"true","2015-05-29 02:20:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464877, -33.94616)
"541",20940183384,"true","2015-05-29 02:40:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465453, -33.945997)
"542",20940183389,"true","2015-05-29 03:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.4643, -33.94404)
"543",20940183394,"true","2015-05-29 03:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46239, -33.944187)
"544",20940183399,"true","2015-05-29 03:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.461492, -33.945713)
"545",20940183404,"true","2015-05-29 04:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46289, -33.948013)
"546",20940183408,"true","2015-05-29 04:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465552, -33.948427)
"547",20940183413,"true","2015-05-29 04:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464345, -33.949153)
"548",20940183418,"true","2015-05-29 05:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464515, -33.948998)
"549",20940183423,"true","2015-05-29 05:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464277, -33.94909)
"550",20940183428,"true","2015-05-29 05:40:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464343, -33.949043)
"551",20940183433,"true","2015-05-29 06:00:00.000",1.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46428, -33.949058)
"552",20940183438,"true","2015-05-29 06:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464348, -33.949035)
"553",20940183443,"true","2015-05-29 06:40:00.000",4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464713, -33.94897)
"554",20940183448,"true","2015-05-29 07:00:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464233, -33.949035)
